data_type,coda_method,scenario,window,rmse,mae,correlation,max_deviation,n_valid
velocity,arias,bias_late,s_wave,0.1012879587511664,0.09033561330377356,0.9998249244715673,0.1534143188985797,20
velocity,arias,bias_late,coda,1.0664114593341782,0.9300331291220036,0.9926545924917775,1.7468712723346158,20
velocity,envelope,noise_small,pre_event,0.8315521709928407,0.7417137388718392,0.572847030717239,1.3198649584436568,16
velocity,envelope,noise_small,p_wave,2.576229956429601,1.1977892364937255,0.9926796460543311,7.626953735421029,20
velocity,envelope,noise_small,s_wave,1.2637728707859655,1.0347680870956777,0.8754751414079002,2.241175162279894,20
velocity,envelope,noise_small,coda,0.3267087533061739,0.25408678028285014,0.9968289922807274,0.6154240395152595,20
velocity,envelope,noise_medium,pre_event,0.9010079935082784,0.7722396582168689,0.5584390943010528,1.6645526357969653,16
velocity,envelope,noise_medium,p_wave,4.016515142258929,1.6518151836738284,0.9024637731160029,14.850313571499873,20
velocity,envelope,noise_medium,s_wave,1.0433496186370352,0.8783268426963179,0.998821078305304,1.7942748942502713,20
velocity,envelope,noise_medium,coda,0.40365073781159894,0.34222624415994124,0.9992978484819028,0.7042971024601583,20
velocity,envelope,noise_large,pre_event,0.7433697995298757,0.6460755778648404,0.5102628240346833,1.2249747693992685,16
velocity,envelope,noise_large,p_wave,6.263059035639967,2.493724779498876,0.7357500495879394,19.937378866894814,20
velocity,envelope,noise_large,s_wave,1.2227372588686245,1.029861732733334,0.9950825428073317,2.094994614322646,20
velocity,envelope,noise_large,coda,0.15942741190499038,0.12738335596228853,0.9743091884014328,0.29803282385849217,20
velocity,envelope,bias_early,pre_event,0.833643342143325,0.7479122283065647,0.5070689989812094,1.352270970634245,16
velocity,envelope,bias_early,p_wave,2.085742681246029,1.4320254223046949,0.9980659489344816,4.700497487268436,20
velocity,envelope,bias_early,s_wave,1.0290174284614828,0.8591062747534808,0.9975034567998885,1.778815830492749,20
velocity,envelope,bias_early,coda,0.25739266510546616,0.22964463379808353,0.999509424564267,0.40457362350864545,20
velocity,envelope,bias_late,pre_event,0.896950231330462,0.8096834337741909,0.517269637577239,1.414889742465348,16
velocity,envelope,bias_late,p_wave,2.932751539393253,1.551278236421075,0.9747800295598966,9.473707608976271,20
velocity,envelope,bias_late,s_wave,0.12428441293217699,0.11002548784061779,0.9998479049701495,0.19218829619053412,20
velocity,envelope,bias_late,coda,0.08589212004777644,0.0691943805521189,0.9994721791483049,0.16213892746769887,20
velocity,median,noise_small,pre_event,0.8315521709928407,0.7417137388718392,0.572847030717239,1.3198649584436568,16
velocity,median,noise_small,p_wave,2.576229956429601,1.1977892364937255,0.9926796460543311,7.626953735421029,20
velocity,median,noise_small,s_wave,1.213451193781471,0.9955859349826109,0.4026379562166568,2.1475738503757107,20
velocity,median,noise_small,coda,0.5046156051350087,0.401807641966732,0.993528892205573,0.9163893400927652,20
velocity,median,noise_medium,pre_event,0.9010079935082784,0.7722396582168689,0.5584390943010528,1.6645526357969653,16
velocity,median,noise_medium,p_wave,4.016515142258929,1.6518151836738284,0.9024637731160029,14.850313571499873,20
velocity,median,noise_medium,s_wave,1.1448859053818445,0.9684422992072971,0.9928109881943523,1.9544607202270807,20
velocity,median,noise_medium,coda,0.22187058746128716,0.17368156635027568,0.9934225771308177,0.41787861456003594,20
velocity,median,noise_large,pre_event,0.7433697995298757,0.6460755778648404,0.5102628240346833,1.2249747693992685,16
velocity,median,noise_large,p_wave,6.263059035639967,2.493724779498876,0.7357500495879394,19.937378866894814,20
velocity,median,noise_large,s_wave,1.2105135859449416,1.0268124099572251,0.9868868581557069,2.060841598973236,20
velocity,median,noise_large,coda,0.5856264942003493,0.4919545664826221,-0.9803009175793249,1.007302288681847,20
velocity,median,bias_early,pre_event,0.833643342143325,0.7479122283065647,0.5070689989812094,1.352270970634245,16
velocity,median,bias_early,p_wave,2.085742681246029,1.4320254223046949,0.9980659489344816,4.700497487268436,20
velocity,median,bias_early,s_wave,1.020123500563202,0.8589094781456499,0.9968779384816282,1.7492687188553622,20
velocity,median,bias_early,coda,0.12890005194207374,0.11399480313058323,0.999788742048499,0.21007173518846983,20
velocity,median,bias_late,pre_event,0.896950231330462,0.8096834337741909,0.517269637577239,1.414889742465348,16
velocity,median,bias_late,p_wave,2.932751539393253,1.551278236421075,0.9747800295598966,9.473707608976271,20
velocity,median,bias_late,s_wave,0.3192489461025115,0.2770063955918471,0.9997776417229427,0.5195031795183398,20
velocity,median,bias_late,coda,0.1713351561313298,0.13624439934847718,0.9977146744269222,0.30606052776077475,20
