data_type,coda_method,scenario,window,rmse,mae,correlation,max_deviation,n_valid
velocity,envelope,noise_small,coda,0.0,0.0,0.9999999999999999,0.0,20
velocity,envelope,noise_medium,pre_event,0.042590573596689246,0.03674862178140196,0.980121913589909,0.08470220868206269,14
velocity,envelope,noise_medium,p_wave,0.10368852887931933,0.07909726245854261,0.6838411418889103,0.1875246825926627,14
velocity,envelope,noise_medium,s_wave,0.34463614736564463,0.27542739071400724,0.9972606627767464,0.7037433246870661,20
velocity,envelope,noise_medium,coda,0.0,0.0,0.9999999999999999,0.0,20
velocity,envelope,noise_large,pre_event,0.11145759973678619,0.08958797693969059,0.9679994458429554,0.19035585768630164,14
velocity,envelope,noise_large,p_wave,0.048015962916301634,0.042040497856870404,0.976918311429255,0.08275562852338236,14
velocity,envelope,noise_large,s_wave,0.22003439405271832,0.1537469347047543,0.989520571424987,0.6449070627273574,20
velocity,envelope,noise_large,coda,0.0015882354624017665,0.0015512458366872472,0.999994242630269,0.002066083632815144,20
velocity,envelope,bias_early,pre_event,0.09248549561230644,0.08249387857289411,0.9961137526328513,0.14146667440585148,14
